Date,Close,% Change,% Change vs Average,Volume
2024-11-10T23:00:00.000Z,"87,955.81",-0.84,-0.34,"133,673,285,375"
2024-11-11T23:00:00.000Z,"90,584.16",2.99,3.49,"123,559,027,869"
2024-11-12T23:00:00.000Z,"87,250.43",-3.68,-3.18,"87,616,705,248"
2024-11-13T23:00:00.000Z,"91,066.01",4.37,4.87,"78,243,109,518"
2024-11-14T23:00:00.000Z,"90,558.48",-0.56,-0.06,"44,333,192,814"
2024-11-15T23:00:00.000Z,"89,845.85",-0.79,-0.29,"46,350,159,305"
2024-11-16T23:00:00.000Z,"90,542.64",0.78,1.28,"75,535,775,084"
2024-11-17T23:00:00.000Z,"92,343.79",1.99,2.49,"74,521,048,295"
2024-11-18T23:00:00.000Z,"94,339.49",2.16,2.66,"71,730,956,426"
2024-11-19T23:00:00.000Z,"98,504.73",4.42,4.92,"106,024,505,582"
2024-11-20T23:00:00.000Z,"98,997.66",0.5,1,"78,473,580,551"
2024-11-21T23:00:00.000Z,"97,777.28",-1.23,-0.73,"44,414,644,677"
2024-11-22T23:00:00.000Z,"98,013.82",0.24,0.74,"51,712,020,623"
2024-11-23T23:00:00.000Z,"93,102.30",-5.01,-4.51,"80,909,462,490"
2024-11-24T23:00:00.000Z,"91,985.32",-1.2,-0.7,"91,656,519,855"
2024-11-25T23:00:00.000Z,"95,962.53",4.32,4.82,"71,133,452,438"
2024-11-26T23:00:00.000Z,"95,652.47",-0.32,0.18,"52,260,008,261"
2024-11-27T23:00:00.000Z,"97,461.52",1.89,2.39,"54,968,682,476"
2024-11-28T23:00:00.000Z,"96,449.05",-1.04,-0.54,"31,634,227,866"
2024-11-29T23:00:00.000Z,"97,279.79",0.86,1.36,"36,590,695,296"
2024-11-30T23:00:00.000Z,"95,865.30",-1.45,-0.95,"72,680,784,305"
2024-12-01T23:00:00.000Z,"96,002.16",0.14,0.64,"67,067,810,961"
2024-12-02T23:00:00.000Z,"98,768.53",2.88,3.38,"77,199,817,112"
2024-12-03T23:00:00.000Z,"96,593.57",-2.2,-1.7,"149,218,945,580"
2024-12-04T23:00:00.000Z,"99,920.71",3.44,3.94,"94,534,772,658"
2024-12-05T23:00:00.000Z,"99,923.34",0,0.5,"44,177,510,897"
2024-12-06T23:00:00.000Z,"101,236.02",1.31,1.81,"44,125,751,925"
2024-12-07T23:00:00.000Z,"97,432.72",-3.76,-3.26,"110,676,473,908"
2024-12-08T23:00:00.000Z,"96,675.43",-0.78,-0.28,"104,823,780,634"
2024-12-09T23:00:00.000Z,"101,173.03",4.65,5.15,"85,391,409,936"
2024-12-10T23:00:00.000Z,"100,043.00",-1.12,-0.62,"72,073,983,533"
2024-12-11T23:00:00.000Z,"101,459.26",1.42,1.92,"56,894,751,583"
2024-12-12T23:00:00.000Z,"101,372.97",-0.09,0.42,"40,422,968,793"
2024-12-13T23:00:00.000Z,"104,298.70",2.89,3.39,"51,145,914,137"
2024-12-14T23:00:00.000Z,"106,029.72",1.66,2.16,"91,020,417,816"
2024-12-15T23:00:00.000Z,"106,140.60",0.1,0.6,"68,589,364,868"
2024-12-16T23:00:00.000Z,"100,041.54",-5.75,-5.25,"93,865,656,139"
2024-12-17T23:00:00.000Z,"97,490.95",-2.55,-2.05,"97,221,662,392"
2024-12-18T23:00:00.000Z,"97,755.93",0.27,0.77,"105,634,083,408"
2024-12-19T23:00:00.000Z,"97,224.73",-0.54,-0.04,"51,765,334,294"
2024-12-20T23:00:00.000Z,"95,104.94",-2.18,-1.68,"43,147,981,314"
2024-12-21T23:00:00.000Z,"94,686.24",-0.44,0.06,"65,239,002,919"
2024-12-22T23:00:00.000Z,"98,676.09",4.21,4.71,"47,114,953,674"
2024-12-23T23:00:00.000Z,"99,299.20",0.63,1.13,"33,700,394,629"
