"Date","Close","% Change","% Change vs Average","Volume"
"2025-02-16T08:30:00.000Z","97,176.92","-0.08","-0.06","897,745,920"
"2025-02-16T09:00:00.000Z","97,187.56","0.01","0.03","82,343,936"
"2025-02-16T09:30:00.000Z","97,370.49","0.19","0.21","955,974,656"
"2025-02-16T10:00:00.000Z","97,281.64","-0.09","-0.07","1,352,538,112"
"2025-02-16T10:30:00.000Z","97,200.03","-0.08","-0.07","809,713,664"
"2025-02-16T11:00:00.000Z","97,297.90","0.10","0.12","915,170,304"
"2025-02-16T11:30:00.000Z","97,338.57","0.04","0.06","798,494,720"
"2025-02-16T12:00:00.000Z","97,260.23","-0.08","-0.06","833,453,056"
"2025-02-16T12:30:00.000Z","97,133.28","-0.13","-0.11","0"
"2025-02-16T13:00:00.000Z","97,129.16","0","0.01","67,226,624"
"2025-02-16T13:30:00.000Z","96,888.47","-0.25","-0.23","1,310,218,240"
"2025-02-16T14:00:00.000Z","96,857.20","-0.03","-0.01","1,013,896,192"
"2025-02-16T14:30:00.000Z","96,975.27","0.12","0.14","985,249,792"
"2025-02-16T15:00:00.000Z","97,078.66","0.11","0.12","1,039,723,520"
"2025-02-16T15:30:00.000Z","96,984.80","-0.10","-0.08","115,045,376"
"2025-02-16T16:00:00.000Z","97,093.94","0.11","0.13","311,116,800"
"2025-02-16T16:30:00.000Z","97,050.19","-0.05","-0.03","800,385,024"
"2025-02-16T17:00:00.000Z","97,107.91","0.06","0.08","900,917,248"
"2025-02-16T17:30:00.000Z","96,954.63","-0.16","-0.14","1,623,224,320"
"2025-02-16T18:00:00.000Z","96,828.78","-0.13","-0.11","1,681,319,936"
"2025-02-16T18:30:00.000Z","96,919.52","0.09","0.11","1,166,353,408"
"2025-02-16T19:00:00.000Z","96,959.53","0.04","0.06","1,921,815,552"
"2025-02-16T19:30:00.000Z","97,065.01","0.11","0.13","1,165,463,552"
"2025-02-16T20:00:00.000Z","97,087.73","0.02","0.04","121,601,024"
"2025-02-16T20:30:00.000Z","96,927.67","-0.16","-0.15","45,978,624"
"2025-02-16T21:00:00.000Z","96,984.27","0.06","0.08","867,355,648"
"2025-02-16T21:30:00.000Z","97,159.88","0.18","0.20","881,039,360"
"2025-02-16T22:00:00.000Z","96,858.77","-0.31","-0.29","823,810,048"
"2025-02-16T22:30:00.000Z","96,878.74","0.02","0.04","1,081,238,528"
"2025-02-16T23:00:00.000Z","96,219.95","-0.68","-0.66","1,139,868,672"
"2025-02-16T23:30:00.000Z","96,201.59","-0.02","0","1,985,281,024"
"2025-02-17T00:00:00.000Z","96,399.77","0.21","0.22","1,836,490,752"
"2025-02-17T00:30:00.000Z","96,289.29","-0.11","-0.10","944,139,264"
"2025-02-17T01:00:00.000Z","96,192.93","-0.10","-0.08","1,054,791,680"
"2025-02-17T01:30:00.000Z","96,508.51","0.33","0.35","1,198,111,744"
"2025-02-17T02:00:00.000Z","96,458.05","-0.05","-0.03","1,352,712,192"
"2025-02-17T02:30:00.000Z","96,187.44","-0.28","-0.26","1,680,546,816"
"2025-02-17T03:00:00.000Z","96,164.84","-0.02","-0.01","2,409,951,232"
"2025-02-17T03:30:00.000Z","96,230.05","0.07","0.09","1,602,347,008"
"2025-02-17T04:00:00.000Z","96,185.34","-0.05","-0.03","1,056,058,368"
"2025-02-17T04:30:00.000Z","96,094.66","-0.09","-0.08","235,536,384"
"2025-02-17T05:00:00.000Z","95,972.20","-0.13","-0.11","1,694,435,328"
"2025-02-17T05:30:00.000Z","96,241.78","0.28","0.30","2,319,321,088"
"2025-02-17T06:00:00.000Z","96,374.82","0.14","0.16","1,921,640,448"
"2025-02-17T06:30:00.000Z","96,371.05","0","0.01","1,166,927,872"
"2025-02-17T07:00:00.000Z","96,169.83","-0.21","-0.19","1,008,003,072"
"2025-02-17T07:30:00.000Z","96,078.16","-0.10","-0.08","1,441,710,080"
"2025-02-17T08:00:00.000Z","96,072.99","-0.01","0.01","2,219,520,000"
"2025-02-17T08:30:00.000Z","96,156.56","0.09","0.11","387,985,408"
"2025-02-17T09:00:00.000Z","96,257.92","0.11","0.12","1,005,778,944"
"2025-02-17T09:30:00.000Z","96,198.50","-0.06","-0.04","946,481,152"
"2025-02-17T10:00:00.000Z","96,312.71","0.12","0.14","1,218,070,528"
"2025-02-17T10:30:00.000Z","96,137.05","-0.18","-0.16","1,000,038,400"
"2025-02-17T11:00:00.000Z","96,229.80","0.10","0.11","1,867,790,336"
"2025-02-17T11:30:00.000Z","96,065.36","-0.17","-0.15","1,023,035,392"
"2025-02-17T12:00:00.000Z","96,275.53","0.22","0.24","960,993,280"
"2025-02-17T12:30:00.000Z","96,451.76","0.18","0.20","1,222,514,688"
"2025-02-17T13:00:00.000Z","96,333.65","-0.12","-0.10","2,822,776,832"
"2025-02-17T13:30:00.000Z","96,390.59","0.06","0.08","0"
"2025-02-17T14:00:00.000Z","96,647.48","0.27","0.28","1,806,757,888"
"2025-02-17T14:30:00.000Z","96,767.38","0.12","0.14","1,311,029,248"
"2025-02-17T15:00:00.000Z","96,544.75","-0.23","-0.21","283,881,472"
"2025-02-17T15:30:00.000Z","95,600.35","-0.98","-0.96","788,918,272"
"2025-02-17T16:00:00.000Z","95,585.91","-0.02","0","2,255,077,376"
"2025-02-17T16:30:00.000Z","95,394.64","-0.20","-0.18","2,368,124,928"
"2025-02-17T17:00:00.000Z","95,440.45","0.05","0.07","973,744,128"
"2025-02-17T17:30:00.000Z","95,580.14","0.15","0.16","2,304,018,432"
"2025-02-17T18:00:00.000Z","95,542.30","-0.04","-0.02","1,420,017,664"
"2025-02-17T18:30:00.000Z","95,334.55","-0.22","-0.20","1,008,672,768"
"2025-02-17T19:00:00.000Z","95,422.36","0.09","0.11","1,079,650,304"
"2025-02-17T19:30:00.000Z","95,568.09","0.15","0.17","3,430,995,968"
"2025-02-17T20:00:00.000Z","95,813.02","0.26","0.27","1,497,063,424"
"2025-02-17T20:30:00.000Z","96,026.60","0.22","0.24","3,503,243,264"
"2025-02-17T21:00:00.000Z","96,068.63","0.04","0.06","2,136,238,080"
"2025-02-17T21:30:00.000Z","96,386.98","0.33","0.35","1,073,027,072"
"2025-02-17T22:00:00.000Z","96,176.38","-0.22","-0.20","1,760,094,208"
"2025-02-17T22:30:00.000Z","95,936.94","-0.25","-0.23","352,684,032"
"2025-02-17T23:00:00.000Z","95,787.33","-0.16","-0.14","711,172,096"
"2025-02-17T23:30:00.000Z","95,765.45","-0.02","0","2,005,000,192"
"2025-02-18T00:00:00.000Z","95,581.78","-0.19","-0.17","1,651,109,888"
"2025-02-18T00:30:00.000Z","95,595.16","0.01","0.03","1,546,270,720"
"2025-02-18T01:00:00.000Z","96,052.07","0.48","0.50","315,832,320"
"2025-02-18T01:30:00.000Z","96,265.68","0.22","0.24","768,395,264"
"2025-02-18T02:00:00.000Z","96,205.31","-0.06","-0.04","1,559,523,328"
"2025-02-18T02:30:00.000Z","96,054.39","-0.16","-0.14","1,620,273,152"
"2025-02-18T03:00:00.000Z","96,205.38","0.16","0.18","2,128,738,304"
"2025-02-18T03:30:00.000Z","96,192.22","-0.01","0","927,250,432"
"2025-02-18T04:00:00.000Z","96,140.59","-0.05","-0.04","1,659,035,648"
"2025-02-18T04:30:00.000Z","96,056.08","-0.09","-0.07","1,626,865,664"
"2025-02-18T05:00:00.000Z","95,859.03","-0.21","-0.19","893,282,304"
