"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-03T15:30:00.000Z","39.85","0.25","0.23","140,244"
"2025-03-03T16:00:00.000Z","39.68","-0.41","-0.44","282,002"
"2025-03-04T08:00:00.000Z","38.94","-1.85","-1.88","164,639"
"2025-03-04T08:30:00.000Z","38.87","-0.19","-0.22","123,069"
"2025-03-04T09:00:00.000Z","39.04","0.44","0.41","90,387"
"2025-03-04T09:30:00.000Z","38.74","-0.78","-0.81","145,671"
"2025-03-04T10:00:00.000Z","38.45","-0.74","-0.76","150,299"
"2025-03-04T10:30:00.000Z","38.63","0.48","0.46","136,672"
"2025-03-04T11:00:00.000Z","38.72","0.23","0.21","63,995"
"2025-03-04T11:30:00.000Z","38.68","-0.12","-0.14","36,758"
"2025-03-04T12:00:00.000Z","38.56","-0.32","-0.35","76,349"
"2025-03-04T12:30:00.000Z","38.56","0.01","-0.01","76,867"
"2025-03-04T13:00:00.000Z","38.40","-0.41","-0.44","122,832"
"2025-03-04T13:30:00.000Z","38.31","-0.23","-0.26","183,828"
"2025-03-04T14:00:00.000Z","38.60","0.77","0.75","101,629"
"2025-03-04T14:30:00.000Z","38.47","-0.36","-0.39","166,400"
"2025-03-04T15:00:00.000Z","38.18","-0.74","-0.77","382,988"
"2025-03-04T15:30:00.000Z","38.29","0.29","0.26","245,795"
"2025-03-04T16:00:00.000Z","38.34","0.13","0.11","221,650"
"2025-03-05T08:00:00.000Z","40.33","5.20","5.18","678,261"
"2025-03-05T08:30:00.000Z","40.06","-0.68","-0.71","211,994"
"2025-03-05T09:00:00.000Z","40.01","-0.14","-0.16","168,043"
"2025-03-05T09:30:00.000Z","40.18","0.44","0.41","440,600"
"2025-03-05T10:00:00.000Z","40.46","0.70","0.67","247,571"
"2025-03-05T10:30:00.000Z","40.35","-0.27","-0.30","136,032"
"2025-03-05T11:00:00.000Z","40.40","0.12","0.10","63,516"
"2025-03-05T11:30:00.000Z","40.67","0.66","0.63","153,104"
"2025-03-05T12:00:00.000Z","40.86","0.48","0.45","174,904"
"2025-03-05T12:30:00.000Z","40.72","-0.34","-0.37","141,278"
"2025-03-05T13:00:00.000Z","40.63","-0.22","-0.25","147,912"
"2025-03-05T13:30:00.000Z","40.67","0.09","0.06","136,050"
"2025-03-05T14:00:00.000Z","40.44","-0.55","-0.58","83,629"
"2025-03-05T14:30:00.000Z","40.38","-0.15","-0.17","102,781"
"2025-03-05T15:00:00.000Z","40.65","0.67","0.64","160,553"
"2025-03-05T15:30:00.000Z","40.51","-0.36","-0.38","102,041"
"2025-03-05T16:00:00.000Z","40.46","-0.11","-0.14","108,163"
"2025-03-06T08:00:00.000Z","41.54","2.67","2.64","260,923"
"2025-03-06T08:30:00.000Z","41.17","-0.89","-0.92","181,107"
"2025-03-06T09:00:00.000Z","41.01","-0.40","-0.43","119,019"
"2025-03-06T09:30:00.000Z","41.01","0.02","0","173,666"
"2025-03-06T10:00:00.000Z","41.22","0.50","0.48","155,071"
"2025-03-06T10:30:00.000Z","41.00","-0.53","-0.56","80,261"
"2025-03-06T11:00:00.000Z","41.08","0.20","0.17","93,511"
"2025-03-06T11:30:00.000Z","41.33","0.62","0.60","94,897"
"2025-03-06T12:00:00.000Z","41.53","0.47","0.45","180,131"
"2025-03-06T12:30:00.000Z","41.56","0.08","0.06","139,630"
"2025-03-06T13:00:00.000Z","41.76","0.47","0.44","130,000"
"2025-03-06T13:30:00.000Z","41.76","0.01","-0.01","222,328"
"2025-03-06T14:00:00.000Z","41.85","0.22","0.19","148,351"
"2025-03-06T14:30:00.000Z","41.96","0.25","0.23","289,913"
"2025-03-06T15:00:00.000Z","42.17","0.50","0.48","233,006"
"2025-03-06T15:30:00.000Z","42.10","-0.15","-0.18","188,701"
"2025-03-06T16:00:00.000Z","42.10","0","-0.02","225,898"
"2025-03-07T08:00:00.000Z","41.60","-1.21","-1.24","204,244"
"2025-03-07T08:30:00.000Z","41.68","0.20","0.18","164,216"
"2025-03-07T09:00:00.000Z","41.73","0.12","0.10","85,405"
"2025-03-07T09:30:00.000Z","41.83","0.24","0.22","70,188"
"2025-03-07T10:00:00.000Z","41.76","-0.16","-0.18","99,404"
"2025-03-07T10:30:00.000Z","41.78","0.02","0","107,818"
"2025-03-07T11:00:00.000Z","41.90","0.30","0.27","80,465"
"2025-03-07T11:30:00.000Z","41.95","0.12","0.09","89,132"
"2025-03-07T12:00:00.000Z","41.77","-0.43","-0.45","62,548"
"2025-03-07T12:30:00.000Z","41.81","0.11","0.08","91,063"
"2025-03-07T13:00:00.000Z","41.79","-0.06","-0.08","103,765"
"2025-03-07T13:30:00.000Z","41.78","-0.02","-0.05","145,375"
"2025-03-07T14:00:00.000Z","41.91","0.31","0.29","110,915"
"2025-03-07T14:30:00.000Z","41.94","0.08","0.06","97,902"
"2025-03-07T15:00:00.000Z","41.87","-0.18","-0.20","136,335"
"2025-03-07T15:30:00.000Z","42.06","0.45","0.43","312,949"
"2025-03-07T16:00:00.000Z","42.10","0.10","0.07","266,346"
"2025-03-10T08:00:00.000Z","41.78","-0.76","-0.78","202,594"
"2025-03-10T08:30:00.000Z","40.90","-2.09","-2.12","293,752"
"2025-03-10T09:00:00.000Z","40.98","0.18","0.16","162,997"
"2025-03-10T09:30:00.000Z","41.10","0.31","0.28","129,338"
"2025-03-10T10:00:00.000Z","40.99","-0.27","-0.29","69,738"
"2025-03-10T10:30:00.000Z","40.97","-0.05","-0.07","102,603"
"2025-03-10T11:00:00.000Z","40.69","-0.71","-0.73","282,091"
"2025-03-10T11:30:00.000Z","40.54","-0.36","-0.38","182,026"
"2025-03-10T12:00:00.000Z","40.40","-0.36","-0.38","254,242"
"2025-03-10T12:30:00.000Z","40.31","-0.21","-0.24","172,830"
"2025-03-10T13:00:00.000Z","40.18","-0.32","-0.35","198,253"
"2025-03-10T13:30:00.000Z","40.22","0.11","0.09","203,439"
"2025-03-10T14:00:00.000Z","40.17","-0.14","-0.16","181,679"
"2025-03-10T14:30:00.000Z","39.80","-0.92","-0.95","395,646"
"2025-03-10T15:00:00.000Z","40.10","0.75","0.73","260,166"
"2025-03-10T15:30:00.000Z","40.10","0","-0.02","203,887"
"2025-03-10T16:00:00.000Z","39.95","-0.37","-0.40","411,382"
"2025-03-11T08:00:00.000Z","39.78","-0.44","-0.46","278,768"
"2025-03-11T08:30:00.000Z","39.76","-0.04","-0.06","219,595"
"2025-03-11T09:00:00.000Z","39.93","0.43","0.40","94,738"
"2025-03-11T09:30:00.000Z","39.88","-0.11","-0.14","66,104"
"2025-03-11T10:00:00.000Z","39.99","0.25","0.23","63,899"
"2025-03-11T10:30:00.000Z","40.03","0.10","0.08","53,171"
"2025-03-11T11:00:00.000Z","39.97","-0.12","-0.15","62,412"
"2025-03-11T11:30:00.000Z","39.85","-0.33","-0.35","39,653"
"2025-03-11T12:00:00.000Z","39.79","-0.14","-0.16","81,605"
"2025-03-11T12:30:00.000Z","39.72","-0.19","-0.21","70,545"
"2025-03-11T13:00:00.000Z","39.51","-0.50","-0.53","120,669"
"2025-03-11T13:30:00.000Z","39.52","0.01","-0.01","222,312"
"2025-03-11T14:00:00.000Z","39.38","-0.37","-0.39","230,306"
"2025-03-11T14:30:00.000Z","39.37","-0.01","-0.04","203,281"
"2025-03-11T15:00:00.000Z","39.78","1.05","1.03","135,457"
"2025-03-11T15:30:00.000Z","39.60","-0.48","-0.50","138,694"
"2025-03-11T16:00:00.000Z","39.54","-0.13","-0.15","359,474"
"2025-03-12T08:00:00.000Z","39.92","0.94","0.91","107,010"
"2025-03-12T08:30:00.000Z","40.00","0.21","0.19","130,951"
"2025-03-12T09:00:00.000Z","39.85","-0.39","-0.41","64,999"
"2025-03-12T09:30:00.000Z","39.85","0.03","0","171,843"
"2025-03-12T10:00:00.000Z","39.83","-0.06","-0.09","117,205"
"2025-03-12T10:30:00.000Z","40.01","0.45","0.43","35,486"
"2025-03-12T11:00:00.000Z","39.94","-0.17","-0.20","75,934"
"2025-03-12T11:30:00.000Z","39.96","0.04","0.01","70,010"
"2025-03-12T12:00:00.000Z","39.92","-0.09","-0.11","32,839"
"2025-03-12T12:30:00.000Z","39.98","0.15","0.13","90,483"
"2025-03-12T13:00:00.000Z","39.92","-0.14","-0.16","90,278"
"2025-03-12T13:30:00.000Z","39.72","-0.51","-0.54","173,029"
"2025-03-12T14:00:00.000Z","39.67","-0.13","-0.15","65,840"
"2025-03-12T14:30:00.000Z","39.60","-0.18","-0.20","148,311"
"2025-03-12T15:00:00.000Z","39.77","0.43","0.40","203,071"
