"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-12T09:25:00.000Z","82,387.25","0.07","0.07","0"
"2025-03-12T09:30:00.000Z","82,349.68","-0.05","-0.05","436,252,672"
"2025-03-12T09:35:00.000Z","82,407.05","0.07","0.07","0"
"2025-03-12T09:40:00.000Z","82,468.90","0.08","0.07","141,062,144"
"2025-03-12T09:45:00.000Z","82,530.74","0.07","0.07","0"
"2025-03-12T09:50:00.000Z","82,517.10","-0.02","-0.02","0"
"2025-03-12T09:55:00.000Z","82,632.77","0.14","0.14","0"
"2025-03-12T10:00:00.000Z","82,694.58","0.07","0.07","682,160,128"
"2025-03-12T10:05:00.000Z","82,472.52","-0.27","-0.27","0"
"2025-03-12T10:10:00.000Z","82,499.75","0.03","0.03","0"
"2025-03-12T10:15:00.000Z","82,435.80","-0.08","-0.08","496,906,240"
"2025-03-12T10:20:00.000Z","82,459.88","0.03","0.03","0"
"2025-03-12T10:25:00.000Z","82,204.83","-0.31","-0.31","0"
"2025-03-12T10:30:00.000Z","82,158.91","-0.06","-0.06","670,937,088"
"2025-03-12T10:35:00.000Z","82,204.22","0.06","0.05","96,821,248"
"2025-03-12T10:40:00.000Z","82,198.27","-0.01","-0.01","56,184,832"
"2025-03-12T10:45:00.000Z","82,412.67","0.26","0.26","0"
"2025-03-12T10:50:00.000Z","82,463.34","0.06","0.06","0"
"2025-03-12T10:55:00.000Z","82,461.54","0","0","64,655,360"
"2025-03-12T11:00:00.000Z","82,567.79","0.13","0.13","0"
"2025-03-12T11:05:00.000Z","82,498.10","-0.08","-0.09","749,649,920"
"2025-03-12T11:10:00.000Z","82,574.70","0.09","0.09","0"
"2025-03-12T11:15:00.000Z","82,601.97","0.03","0.03","709,509,120"
"2025-03-12T11:20:00.000Z","82,680.72","0.10","0.09","0"
"2025-03-12T11:25:00.000Z","82,693.63","0.02","0.01","750,796,800"
"2025-03-12T11:30:00.000Z","82,928.52","0.28","0.28","0"
"2025-03-12T11:35:00.000Z","82,850.05","-0.09","-0.10","849,051,648"
"2025-03-12T11:40:00.000Z","82,877.38","0.03","0.03","0"
"2025-03-12T11:45:00.000Z","82,870.81","-0.01","-0.01","0"
"2025-03-12T11:50:00.000Z","82,888.85","0.02","0.02","105,635,840"
"2025-03-12T11:55:00.000Z","82,992.48","0.13","0.12","0"
"2025-03-12T12:00:00.000Z","83,077.86","0.10","0.10","685,776,896"
"2025-03-12T12:05:00.000Z","83,076.98","0","0","0"
"2025-03-12T12:10:00.000Z","82,951.53","-0.15","-0.15","0"
"2025-03-12T12:15:00.000Z","83,056.66","0.13","0.13","65,748,992"
"2025-03-12T12:20:00.000Z","83,069.84","0.02","0.02","0"
"2025-03-12T12:25:00.000Z","83,138.76","0.08","0.08","0"
"2025-03-12T12:30:00.000Z","83,898.87","0.91","0.91","757,530,624"
"2025-03-12T12:35:00.000Z","83,778.81","-0.14","-0.14","350,158,848"
"2025-03-12T12:40:00.000Z","83,710.80","-0.08","-0.08","0"
"2025-03-12T12:45:00.000Z","83,531.64","-0.21","-0.21","381,079,552"
"2025-03-12T12:50:00.000Z","83,695.95","0.20","0.20","593,592,320"
"2025-03-12T12:55:00.000Z","83,981.49","0.34","0.34","0"
"2025-03-12T13:00:00.000Z","83,977.11","-0.01","-0.01","126,259,200"
"2025-03-12T13:05:00.000Z","83,881.67","-0.11","-0.11","394,469,376"
"2025-03-12T13:10:00.000Z","83,766.05","-0.14","-0.14","0"
"2025-03-12T13:15:00.000Z","83,394.84","-0.44","-0.44","316,067,840"
"2025-03-12T13:20:00.000Z","83,346.77","-0.06","-0.06","0"
"2025-03-12T13:25:00.000Z","83,279.73","-0.08","-0.08","0"
"2025-03-12T13:30:00.000Z","83,623.30","0.41","0.41","0"
"2025-03-12T13:35:00.000Z","83,510.34","-0.14","-0.14","50,995,200"
"2025-03-12T13:40:00.000Z","83,690.25","0.22","0.21","525,426,688"
"2025-03-12T13:45:00.000Z","83,445.88","-0.29","-0.29","0"
